id,小区名称,所在区域,所在位置,交通情况,总价,单价,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,房源编码,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,楼层高度,用水类型,用电类型,燃气价格
588,和达城,钱塘区,高教园区西,近1号线(萧山国际机场-湘湖)文泽路站,275,30758,2023-05-16,商品房,2020-06-01,普通住宅,满两年,共有,有抵押,已上传房本照片,null,3室1厅1厨1卫,中楼层 (共33层),89.41,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,暂无数据,,,
589,盛泰名都公寓,钱塘区,高教园区西,近1号线(萧山国际机场-湘湖)文泽路站,230,27165,2021-06-03,商品房,2012-09-27,普通住宅,满五年,非共有,无抵押,已上传房本照片,210603ZF208887,2室2厅1厨1卫,低楼层 (共32层),84.67,平层,62.56,板楼,南,混合结构,简装,两梯三户,有,暂无数据,,,
590,保利江语海,钱塘区,高教园区东,近1号线(萧山国际机场-湘湖)云水站,210,29674,2025-01-01,商品房,2013-09-04,普通住宅,满五年,共有,有抵押 155万元 建行 业主自还,已上传房本照片,210420QJ876434,2室2厅1厨1卫,中楼层 (共33层),70.77,平层,51.45,板楼,南,钢混结构,精装,两梯四户,有,暂无数据,,,
591,金隅观澜时代天筑,钱塘区,沿江南,null,148,16870,2024-05-30,商品房,2011-06-02,普通住宅,满五年,共有,无抵押,已上传房本照片,240602SS097081,2室2厅1厨1卫,低楼层 (共18层),87.73,平层,62.4,板楼,东,钢混结构,简装,两梯两户,有,暂无数据,,,
592,精欧荣寓,钱塘区,高教园区西,近1号线(萧山国际机场-湘湖)文泽路站,226,25960,2024-02-22,商品房,2014-08-14,普通住宅,满五年,非共有,有抵押,已上传房本照片,240220NC374196,2室2厅1厨1卫,高楼层 (共28层),87.06,平层,63.51,板塔结合,南,框架结构,精装,两梯四户,有,暂无数据,,,
593,中豪七格,钱塘区,工业园南,null,70,13934,2024-12-09,商品房,2024-11-05,商住两用,未满两年,非共有,无抵押,已上传房本照片,240822YB491856,2室1厅1厨1卫,中楼层 (共22层),50.24,跃层,暂无数据,塔楼,南,钢混结构,其他,两梯十六户,有,暂无数据,商水,商电,1元/m3
594,保利江语海,钱塘区,高教园区东,近1号线(萧山国际机场-湘湖)云水站,265,33221,2025-02-20,商品房,2013-09-16,普通住宅,满五年,共有,无抵押,已上传房本照片,250228GC869446,2室2厅1厨1卫,低楼层 (共33层),79.77,平层,57.99,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,,,
595,东裕华庭,钱塘区,大江东,null,90,10112,2024-05-24,商品房,2022-07-05,普通住宅,满两年,共有,无抵押,已上传房本照片,240525MV874196,3室2厅1厨1卫,高楼层 (共32层),89.01,平层,暂无数据,板楼,南,钢混结构,简装,两梯四户,有,暂无数据,,,
596,保利玫瑰之湾,钱塘区,沿江南,null,220,26657,2025-01-01,商品房,2015-07-10,普通住宅,满五年,共有,有抵押 15万元,已上传房本照片,241222PB939792,2室2厅1厨1卫,中楼层 (共34层),82.53,平层,61.16,板楼,南,钢混结构,精装,两梯四户,有,暂无数据,,,
597,宋都晨光国际,钱塘区,沿江南,近1号线(萧山国际机场-湘湖)下沙江滨站,280,32052,2024-05-15,商品房,2023-05-10,普通住宅,未满两年,非共有,有抵押,已上传房本照片,240518NI728855,3室2厅1厨2卫,低楼层 (共33层),87.36,跃层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,暂无数据,,,
598,盛泰时代山,钱塘区,高教园区西,null,81,14357,2020-06-06,商品房,2017-06-22,商住两用,满五年,非共有,无抵押,已上传房本照片,200609938897,2室1厅1厨1卫,高楼层 (共24层),56.42,平层,40.71,板塔结合,南,钢混结构,简装,三梯十五户,有,暂无数据,商水,民电,
599,新沙家园,钱塘区,金沙湖,近1号线(萧山国际机场-湘湖)高沙路站,205,25315,2022-11-21,已购公房,2019-04-17,普通住宅,满五年,共有,有抵押,已上传房本照片,190228346024,2室2厅1厨1卫,中楼层 (共13层),80.98,平层,暂无数据,塔楼,南,砖混结构,精装,两梯四户,有,暂无数据,,,
600,德嘉金沙阳光,钱塘区,金沙湖,近1号线(萧山国际机场-湘湖)高沙路站,200,22669,2023-10-08,商品房,2013-09-18,普通住宅,满五年,共有,无抵押,已上传房本照片,230910PE409211,2室2厅1厨1卫,低楼层 (共27层),88.23,平层,64.32,板塔结合,南,框架结构,简装,两梯三户,有,暂无数据,,,
601,龙湖滟澜山丽轩一期,钱塘区,金沙湖,近1号线(萧山国际机场-湘湖)金沙湖站,248,31337,2023-02-17,商品房,2016-02-17,普通住宅,满五年,共有,有抵押 70万元,已上传房本照片,210718PF625084,2室1厅1厨1卫,中楼层 (共23层),79.14,平层,63.93,板塔结合,南,钢混结构,简装,两梯四户,有,暂无数据,,,
602,东裕华庭,钱塘区,大江东,null,85,9474,2024-04-14,商品房,2020-10-22,普通住宅,满两年,共有,有抵押,已上传房本照片,200909HV645074,3室1厅1厨1卫,中楼层 (共29层),89.72,平层,暂无数据,板楼,南,钢混结构,简装,两梯四户,有,暂无数据,,,
603,保利湾天地二期,钱塘区,沿江南,null,75,10291,2022-03-25,商品房,2014-07-15,商住两用,满五年,共有,无抵押,已上传房本照片,170627620230,2室1厅1厨2卫,低楼层 (共34层),72.88,跃层,52.61,板楼,北,框架结构,精装,四梯十六户,有,暂无数据,商水,民电,
604,观澜时代云邸苑,钱塘区,沿江南,null,170,20294,2025-03-16,商品房,2013-03-25,普通住宅,满五年,共有,有抵押 100万元 平安银行股份有限公司杭州分行 业主自还,已上传房本照片,230818HH928715,2室2厅1厨2卫,中楼层 (共43层),83.77,跃层,58.43,板楼,南,钢混结构,简装,两梯四户,有,暂无数据,,,
605,铭和苑探梅坊,钱塘区,金沙湖,近1号线(萧山国际机场-湘湖)金沙湖站,195,22218,2024-12-27,商品房,2016-06-24,普通住宅,满五年,共有,无抵押,已上传房本照片,250108AF862828,2室2厅1厨1卫,高楼层 (共11层),87.77,平层,暂无数据,板楼,南,钢混结构,精装,一梯四户,有,暂无数据,,,
606,元成时代中心,钱塘区,工业园北,null,78,14676,2024-12-04,商品房,2019-04-12,商住两用,满五年,共有,有抵押,已上传房本照片,181219092818,2室1厅1厨1卫,中楼层 (共23层),53.15,跃层,暂无数据,板楼,西北,钢混结构,其他,三梯二十户,有,暂无数据,商水,商电,
607,朗诗国际街区,钱塘区,沿江北,近1号线(萧山国际机场-湘湖)云水站,190,23374,2024-12-08,商品房,2014-08-06,普通住宅,满五年,共有,无抵押,已上传房本照片,230906AO877095,2室2厅1厨1卫,中楼层 (共32层),81.29,跃层,64.53,板楼,南,砖混结构,其他,四梯二十户,有,暂无数据,,,
608,保利东湾,钱塘区,沿江南,null,185,20650,2024-05-16,商品房,2020-01-20,普通住宅,满五年,非共有,有抵押 175万元 客户偿还,已上传房本照片,191123506954,2室2厅1厨1卫,中楼层 (共32层),89.59,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,暂无数据,,,
609,临江佳苑,钱塘区,大江东,null,75,10586,2024-11-05,回迁房,2010-08-17,普通住宅,满五年,共有,无抵押,已上传房本照片,241111UW824886,2室2厅1厨1卫,中楼层 (共5层),70.85,平层,暂无数据,板塔结合,南,钢混结构,毛坯,一梯两户,有,暂无数据,,,
610,朗诗国际街区,钱塘区,沿江北,近1号线(萧山国际机场-湘湖)云水站,165,20328,2024-07-31,商品房,2015-05-14,普通住宅,满五年,共有,无抵押,已上传房本照片,240731XB798998,2室1厅1厨1卫,高楼层 (共32层),81.17,跃层,64.5,板楼,南 北,砖混结构,精装,四梯二十户,有,暂无数据,,,
611,金沙居,钱塘区,高教园区东,近1号线(萧山国际机场-湘湖)云水站,70,10862,2023-10-14,商品房,2019-05-27,商住两用,满五年,共有,无抵押,已上传房本照片,170702944473,2室1厅1厨1卫,高楼层 (共18层),64.45,平层,暂无数据,塔楼,南,混合结构,精装,四梯三十六户,有,暂无数据,商水,民电,
612,世茂江滨花园碧景湾,钱塘区,沿江南,近1号线(萧山国际机场-湘湖)下沙江滨站,175,20944,2024-05-11,商品房,2010-01-04,普通住宅,满五年,非共有,无抵押,已上传房本照片,230305KO437238,2室2厅1厨1卫,中楼层 (共30层),83.56,平层,62.77,板楼,南,钢混结构,简装,两梯四户,有,暂无数据,,,
613,阳光华城华景园,钱塘区,高教园区东,null,162,20582,2022-11-15,商品房,2011-04-02,普通住宅,未满两年,共有,有抵押 20万元 20 业主自还,已上传房本照片,null,2室1厅1厨1卫,中楼层 (共9层),78.71,平层,61.3,板楼,南,钢混结构,精装,两梯四户,有,暂无数据,,,
614,盛泰名都公寓,钱塘区,高教园区西,近1号线(萧山国际机场-湘湖)文泽路站,195,23304,2024-03-21,商品房,2017-03-21,普通住宅,满五年,非共有,有抵押,已上传房本照片,220423QH054781,2室1厅1厨1卫,低楼层 (共30层),83.68,平层,62.56,板塔结合,南,混合结构,精装,两梯三户,有,暂无数据,,,
615,野风海天城,钱塘区,沿江北,近1号线(萧山国际机场-湘湖)云水站,204,28994,2020-12-01,商品房,2015-10-07,普通住宅,满五年,非共有,有抵押,已上传房本照片,null,2室1厅1厨1卫,低楼层 (共22层),70.36,平层,暂无数据,板楼,南,钢混结构,精装,两梯三户,有,暂无数据,,,
616,东海柠檬郡,钱塘区,工业园南,null,220,24695,2025-04-03,商品房,2018-08-23,普通住宅,满五年,非共有,有抵押,已上传房本照片,240901BG778256,2室1厅1厨1卫,低楼层 (共26层),89.09,平层,暂无数据,板塔结合,南 北,钢混结构,其他,两梯三户,有,暂无数据,,,
617,朗诗国际街区,钱塘区,沿江北,近1号线(萧山国际机场-湘湖)云水站,190,23374,2023-09-02,商品房,2018-03-29,普通住宅,满五年,共有,有抵押 业主自还,已上传房本照片,171112354615,2室1厅1厨1卫,高楼层 (共32层),81.29,跃层,暂无数据,板楼,南,砖混结构,精装,四梯二十户,有,暂无数据,,,
618,四季广场,钱塘区,金沙湖,null,85,14656,2022-04-20,商品房,2018-12-12,商住两用,满五年,非共有,无抵押,已上传房本照片,181015370774,2室1厅1厨1卫,中楼层 (共23层),58,跃层,暂无数据,板楼,南,钢混结构,精装,四梯十四户,有,暂无数据,商水,商电,
619,北银公寓,钱塘区,高教园区西,近1号线(萧山国际机场-湘湖)文泽路站,159,19811,2025-02-19,商品房,2016-05-16,普通住宅,满五年,共有,有抵押 40万元,已上传房本照片,240114XP334345,2室1厅1厨1卫,低楼层 (共7层),80.26,平层,71.51,板楼,南,钢混结构,精装,暂无数据,无,暂无数据,,,
620,御东湾,钱塘区,大江东,近8号线河庄路站,75,14603,2023-04-27,商品房,2023-05-04,商住两用,满两年,共有,有抵押 50万元 / 业主自还,已上传房本照片,230505SF487565,2室1厅1厨1卫,高楼层 (共10层),51.36,暂无数据,暂无数据,平房,南,钢混结构,精装,两梯十五户,有,暂无数据,商水,商电,3.1元/m3
621,福雷德广场,钱塘区,高教园区西,近1号线(萧山国际机场-湘湖)文泽路站,210,24172,2024-09-22,商品房,2022-09-14,普通住宅,满两年,共有,有抵押,已上传房本照片,220614RY868488,2室2厅1厨1卫,低楼层 (共20层),86.88,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯三户,有,暂无数据,,,
622,野风海天城,钱塘区,沿江北,近1号线(萧山国际机场-湘湖)云水站,200,27941,2023-06-29,商品房,2010-08-27,普通住宅,满五年,非共有,无抵押,已上传房本照片,230629OB684354,2室2厅1厨1卫,中楼层 (共29层),71.58,平层,52.71,板楼,南,钢混结构,精装,两梯三户,有,暂无数据,,,
623,东裕华庭,钱塘区,大江东,null,73,8217,2025-03-05,商品房,2019-07-15,普通住宅,满五年,共有,有抵押,已上传房本照片,190612097997,3室2厅1厨1卫,中楼层 (共33层),88.85,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,,,
624,铭和苑探梅坊,钱塘区,金沙湖,近1号线(萧山国际机场-湘湖)金沙湖站,180,20193,2025-03-11,商品房,2021-03-30,普通住宅,满两年,非共有,无抵押,已上传房本照片,250112LG282618,2室1厅1厨1卫,高楼层 (共14层),89.14,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,,,
625,盛泰时代山,钱塘区,高教园区西,null,75,13294,2024-08-07,商品房,2023-07-04,商住两用,未满两年,非共有,有抵押,已上传房本照片,170518627496,2室1厅1厨1卫,低楼层 (共24层),56.42,平层,暂无数据,板塔结合,南,钢混结构,简装,三梯十五户,有,暂无数据,商水,民电,
626,野风海天城,钱塘区,沿江北,近1号线(萧山国际机场-湘湖)云水站,200,23853,2024-05-12,商品房,2015-01-23,普通住宅,满五年,共有,无抵押,已上传房本照片,240512UO692413,2室2厅1厨1卫,中楼层 (共24层),83.85,平层,暂无数据,板楼,南,钢混结构,简装,两梯四户,有,暂无数据,,,
627,铭和苑柳翠坊,钱塘区,金沙湖,近1号线(萧山国际机场-湘湖)高沙路站,143,16409,2024-10-28,商品房,2013-10-23,普通住宅,满五年,共有,无抵押,已上传房本照片,210406OW905955,2室1厅1厨1卫,低楼层 (共14层),87.15,平层,67.09,板塔结合,南 北,砖混结构,简装,两梯四户,有,暂无数据,,,
628,华彩名府,钱塘区,大江东,null,77,15066,2023-06-26,回迁房,2023-06-26,普通住宅,未满两年,非共有,无抵押,已上传房本照片,230626MV401990,2室1厅1厨1卫,高楼层 (共6层),51.11,平层,暂无数据,暂无数据,南,未知结构,简装,暂无数据,暂无数据,暂无数据,,,
629,铭和苑柳翠坊,钱塘区,金沙湖,近1号线(萧山国际机场-湘湖)高沙路站,165,18933,2025-02-09,商品房,2021-06-02,普通住宅,满两年,共有,有抵押 60万元 业主自还,已上传房本照片,171108158238,2室1厅1厨1卫,中楼层 (共14层),87.15,平层,暂无数据,板塔结合,南,砖混结构,其他,两梯四户,有,暂无数据,,,
630,世茂江滨花园峻景湾,钱塘区,沿江南,null,160,17930,2024-12-02,商品房,2012-12-21,普通住宅,满五年,共有,无抵押,已上传房本照片,201108KN976618,2室2厅1厨1卫,中楼层 (共33层),89.24,平层,60.72,板楼,南,钢混结构,简装,两梯四户,有,暂无数据,,,
631,龙湖滟澜山澜轩,钱塘区,金沙湖,null,300,33621,2023-10-28,商品房,2017-06-26,普通住宅,满五年,非共有,无抵押,已上传房本照片,231028KB457268,2室2厅1厨1卫,中楼层 (共22层),89.23,平层,暂无数据,板楼,南,框架结构,简装,两梯四户,有,暂无数据,,,
632,伊萨卡国际城浩泽园,钱塘区,沿江北,近1号线(萧山国际机场-湘湖)下沙江滨站,198,22121,2023-08-23,商品房,2016-05-16,普通住宅,满五年,共有,有抵押 50万元,已上传房本照片,230824NA400226,2室2厅1厨1卫,高楼层 (共33层),89.51,平层,67.58,板楼,南,混合结构,精装,两梯四户,有,暂无数据,,,
633,朗诗国际街区,钱塘区,沿江北,近1号线(萧山国际机场-湘湖)云水站,170,19704,2024-09-06,商品房,2012-05-10,普通住宅,满五年,共有,有抵押,已上传房本照片,240912JW322313,2室2厅1厨1卫,低楼层 (共32层),86.28,平层,66.3,板楼,东,砖混结构,精装,两梯四户,有,暂无数据,,,
634,德信早城,钱塘区,金沙湖,近1号线(萧山国际机场-湘湖)金沙湖站,258,35651,2023-11-04,商品房,2013-07-02,普通住宅,满五年,共有,无抵押,已上传房本照片,231126GG579918,2室2厅1厨1卫,中楼层 (共18层),72.37,平层,57.8,板楼,南,钢混结构,精装,两梯四户,有,暂无数据,,,
635,保利东湾,钱塘区,沿江南,null,215,23967,2019-08-08,商品房,2011-06-27,普通住宅,满五年,非共有,无抵押,已上传房本照片,190807002086,2室2厅1厨1卫,低楼层 (共34层),89.71,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯三户,有,暂无数据,,,
636,江东锦绣名座,钱塘区,大江东,近8号线河庄路站,145,16337,2024-12-16,商品房,2016-04-19,普通住宅,满五年,共有,无抵押,已上传房本照片,250105HQ427746,2室1厅1厨1卫,中楼层 (共6层),88.76,平层,79.62,平房,南 北,钢混结构,精装,暂无数据,暂无数据,暂无数据,,,
637,金隅观澜时代天筑,钱塘区,沿江南,null,188,21940,2024-01-10,商品房,2019-05-07,普通住宅,满五年,非共有,有抵押,已上传房本照片,180801794182,2室1厅1厨1卫,中楼层 (共33层),85.69,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,暂无数据,,,
638,伊萨卡国际城浩泽园,钱塘区,沿江北,近1号线(萧山国际机场-湘湖)下沙江滨站,219,24503,2024-02-22,商品房,2012-12-14,普通住宅,满五年,共有,有抵押,已上传房本照片,240224OC071737,2室2厅1厨1卫,高楼层 (共33层),89.38,平层,89.38,板楼,南,混合结构,精装,两梯六户,有,暂无数据,,,
639,保利东湾,钱塘区,沿江南,null,175,19628,2022-11-17,商品房,2017-05-11,普通住宅,满五年,共有,有抵押 90万元,已上传房本照片,201101WQ261477,2室1厅1厨1卫,低楼层 (共35层),89.16,平层,暂无数据,板楼,南,钢混结构,精装,两梯三户,有,暂无数据,,,
640,铭和苑桂雨坊,钱塘区,金沙湖,null,165,18862,2021-05-06,商品房,2017-08-22,普通住宅,满五年,共有,无抵押,已上传房本照片,null,2室2厅1厨1卫,高楼层 (共15层),87.48,平层,暂无数据,板塔结合,南 北,钢混结构,简装,两梯四户,有,暂无数据,,,
641,德信中外公寓,钱塘区,金沙湖,近1号线(萧山国际机场-湘湖)金沙湖站,300,33486,2023-08-23,商品房,2018-04-08,普通住宅,满五年,共有,无抵押,已上传房本照片,200814TF742674,3室2厅1厨2卫,中楼层 (共11层),89.59,平层,暂无数据,板塔结合,南,砖混结构,精装,一梯两户,有,暂无数据,,,
